game_id,action_id,period_id,time_seconds,team_id,player_id,result_name,start_x,start_y,end_x,end_y,dx,dy,type_name,player_name_ko,team_name_ko,position_name,main_position
126288,40,1,61.367,2353,356619,,53.089365,59.330476,53.089365,59.330476,0,0,Pass Received,김재우,김천 상무 프로축구단,CB,CB
126288,41,1,61.368,2353,356619,,53.089365,59.330476,59.494155,56.512216,6.40479,-2.81826,Carry,김재우,김천 상무 프로축구단,CB,CB
126288,42,1,62.667,2353,356619,Successful,59.494155,56.512216,88.902765,37.922376,29.40861,-18.58984,Pass,김재우,김천 상무 프로축구단,CB,CB
126288,43,1,66.133,2353,356617,,88.902765,37.922376,88.902765,37.922376,0,0,Pass Received,강현무,김천 상무 프로축구단,GK,GK
126288,44,1,66.134,2353,356617,,88.902765,37.922376,84.836745,38.334184,-4.06602,0.411808,Carry,강현무,김천 상무 프로축구단,GK,GK
126288,45,1,68.367,2353,356617,Successful,84.836745,38.334184,69.390195,1.8500692,-15.44655,-36.4841148,Pass,강현무,김천 상무 프로축구단,GK,GK
126288,46,1,70.933,2353,356609,,69.390195,1.8500692,69.390195,1.8500692,0,0,Pass Received,박민규,김천 상무 프로축구단,LB,LB
126288,47,1,72.133,2353,356609,Successful,70.190295,2.2123324,80.956155,12.3097,10.76586,10.0973676,Pass,박민규,김천 상무 프로축구단,LB,LB
126288,48,1,74.267,2353,500569,,80.956155,12.3097,80.956155,12.3097,0,0,Pass Received,김봉수,김천 상무 프로축구단,CB,CB
126288,49,1,75.1,2353,500569,Successful,81.400515,12.500508,79.044525,26.450504,-2.35599,13.949996,Pass,김봉수,김천 상무 프로축구단,CB,CB
126288,50,1,76.367,2353,356612,,79.044525,26.450504,79.044525,26.450504,0,0,Pass Received,원두재,김천 상무 프로축구단,CDM,CM
126288,51,1,76.368,2353,356612,,79.044525,26.450504,81.119955,31.686096,2.07543,5.235592,Carry,원두재,김천 상무 프로축구단,CDM,CM
126288,52,1,77.567,2353,356612,Successful,81.119955,31.686096,64.247505,61.359868,-16.87245,29.673772,Pass,원두재,김천 상무 프로축구단,CDM,CM
126288,53,1,79.733,2353,356614,,64.247505,61.359868,64.247505,61.359868,0,0,Pass Received,김태현,김천 상무 프로축구단,RB,RB
126288,54,1,79.734,2353,356614,,64.247505,61.359868,52.46997,58.575744,-11.777535,-2.784124,Carry,김태현,김천 상무 프로축구단,RB,RB
126288,55,1,82,2353,356614,Successful,52.46997,58.575744,44.64705,66.255052,-7.82292,7.679308,Pass,김태현,김천 상무 프로축구단,RB,RB
126288,56,1,83.333,2353,356611,,44.64705,66.255052,68.593245,63.79352,23.946195,-2.461532,Pass Received,김현욱,김천 상무 프로축구단,RW,RW
126288,57,1,83.333,2353,356611,Successful,44.64705,66.255052,68.593245,63.79352,23.946195,-2.461532,Pass,김현욱,김천 상무 프로축구단,RW,RW
126288,58,1,85.5,2353,356619,,68.593245,63.79352,68.593245,63.79352,0,0,Pass Received,김재우,김천 상무 프로축구단,CB,CB
126288,59,1,86.467,2353,356619,Successful,68.164005,64.095168,65.593605,52.792548,-2.5704,-11.30262,Pass,김재우,김천 상무 프로축구단,CB,CB
126288,60,1,88.033,2353,356612,,65.593605,52.792548,65.593605,52.792548,0,0,Pass Received,원두재,김천 상무 프로축구단,CDM,CM
126288,61,1,88.567,2353,356612,Successful,64.69344,51.91154,58.06206,54.571224,-6.63138,2.659684,Pass,원두재,김천 상무 프로축구단,CDM,CM
126288,62,1,89.5,2353,356624,,58.06206,54.571224,58.06206,54.571224,0,0,Pass Received,강현묵,김천 상무 프로축구단,CM,CM
126288,63,1,93.033,2353,356624,Successful,56.711865,57.153864,64.043595,56.815224,7.33173,-0.33864,Pass,강현묵,김천 상무 프로축구단,CM,CM
126288,64,1,94.333,2353,356619,,64.043595,56.815224,64.043595,56.815224,0,0,Pass Received,김재우,김천 상무 프로축구단,CB,CB
126288,65,1,94.334,2353,356619,,64.043595,56.815224,60.443565,50.87046,-3.60003,-5.944764,Carry,김재우,김천 상무 프로축구단,CB,CB
126288,66,1,98.433,2353,356619,Successful,60.443565,50.87046,62.89857,26.249496,2.455005,-24.620964,Pass,김재우,김천 상무 프로축구단,CB,CB
126288,67,1,100.4,2353,500569,,62.89857,26.249496,62.89857,26.249496,0,0,Pass Received,김봉수,김천 상무 프로축구단,CB,CB
126288,68,1,100.401,2353,500569,,62.89857,26.249496,56.93247,20.65092,-5.9661,-5.598576,Carry,김봉수,김천 상무 프로축구단,CB,CB
126288,69,1,105.433,2353,500569,Successful,56.93247,20.65092,56.72436,51.093432,-0.20811,30.442512,Pass,김봉수,김천 상무 프로축구단,CB,CB
126288,70,1,107.433,2353,356612,,56.72436,51.093432,56.72436,51.093432,0,0,Pass Received,원두재,김천 상무 프로축구단,CDM,CM
126288,71,1,107.434,2353,356612,,56.72436,51.093432,48.60639,55.946456,-8.11797,4.853024,Carry,원두재,김천 상무 프로축구단,CDM,CM
126288,72,1,109.433,2353,356612,Successful,48.60639,55.946456,35.46816,64.691664,-13.13823,8.745208,Pass,원두재,김천 상무 프로축구단,CDM,CM
126288,73,1,110.7,2353,356624,,35.46816,64.691664,35.46816,64.691664,0,0,Pass Received,강현묵,김천 상무 프로축구단,CM,CM
126288,74,1,110.701,2353,356624,,35.46816,64.691664,31.599645,62.275216,-3.868515,-2.416448,Carry,강현묵,김천 상무 프로축구단,CM,CM
126288,75,1,111.667,2353,356624,Successful,31.599645,62.275216,19.043955,50.871344,-12.55569,-11.403872,Pass,강현묵,김천 상무 프로축구단,CM,CM
126288,76,1,112.933,2353,356614,,19.043955,50.871344,14.91126,38.194852,-4.132695,-12.676492,Pass Received,김태현,김천 상무 프로축구단,RB,RB
126288,77,1,112.933,2353,356614,Unsuccessful,19.043955,50.871344,14.91126,38.194852,-4.132695,-12.676492,Pass,김태현,김천 상무 프로축구단,RB,RB
126288,78,1,114.6,4644,62086,,15.07527,38.393956,15.07527,38.393956,0,0,Interception,김진혁,대구FC,CB,CB
126288,79,1,114.6,4644,62086,,15.07527,38.393956,35.3073,65.583144,20.23203,27.189188,Clearance,김진혁,대구FC,CB,CB
126288,80,1,117.533,2353,356612,Successful,41.5506,58.8846,41.5506,58.8846,0,0,Duel,원두재,김천 상무 프로축구단,CDM,CM
126288,81,1,119.633,2353,356611,,35.3073,65.583144,23.11344,59.317148,-12.19386,-6.265996,Recovery,김현욱,김천 상무 프로축구단,RW,RW
126288,82,1,119.633,2353,356611,Successful,35.3073,65.583144,23.11344,59.317148,-12.19386,-6.265996,Pass,김현욱,김천 상무 프로축구단,RW,RW
126288,83,1,121.767,2353,356625,,23.11344,59.317148,23.11344,59.317148,0,0,Pass Received,이영준,김천 상무 프로축구단,CF,CF
126288,84,1,121.768,2353,356625,,23.11344,59.317148,13.11996,65.9619924,-9.99348,6.6448444,Carry,이영준,김천 상무 프로축구단,CF,CF
126288,85,1,123.767,4644,342719,,13.11996,65.9619924,13.11996,65.9619924,0,0,Intervention,김강산,대구FC,CM,CB
126288,86,1,126.767,4644,342719,,15.271725,68,15.271725,68,0,0,Out,김강산,대구FC,CM,CB
126288,87,1,132.967,2353,356614,Successful,15.271725,68,5.599755,63.451072,-9.67197,-4.548928,Throw-In,김태현,김천 상무 프로축구단,RB,RB
126288,88,1,134.2,2353,356625,,5.599755,63.451072,5.599755,63.451072,0,0,Pass Received,이영준,김천 상무 프로축구단,CF,CF
126288,89,1,134.201,2353,356625,,5.599755,63.451072,2.1609,65.923144,-3.438855,2.472072,Carry,이영준,김천 상무 프로축구단,CF,CF
126288,90,1,137.133,2353,356625,Successful,2.1609,65.923144,4.418085,67.632868,2.257185,1.709724,Pass,이영준,김천 상무 프로축구단,CF,CF
126288,91,1,138.3,2353,356614,,4.418085,67.632868,9.610755,64.586808,5.19267,-3.04606,Pass Received,김태현,김천 상무 프로축구단,RB,RB
126288,92,1,138.3,2353,356614,Successful,4.418085,67.632868,9.610755,64.586808,5.19267,-3.04606,Pass,김태현,김천 상무 프로축구단,RB,RB
126288,93,1,138.4,4644,412005,Unsuccessful,4.381608,67.70333708,4.381608,67.70333708,0,0,Tackle,벨톨라,대구FC,CM,CM
126288,94,1,139.4,2353,356624,,9.610755,64.586808,9.610755,64.586808,0,0,Pass Received,강현묵,김천 상무 프로축구단,CM,CM
126288,95,1,139.967,2353,356624,Unsuccessful,9.58545,63.714164,4.207245,60.491984,-5.378205,-3.22218,Pass,강현묵,김천 상무 프로축구단,CM,CM
126288,96,1,139.967,2353,356625,,4.207245,60.491984,4.207245,60.491984,0,0,Offside,이영준,김천 상무 프로축구단,CF,CF
126288,97,1,188.198,4644,62082,Unsuccessful,13.745655,45.171516,66.13383,26.6067,52.388175,-18.564816,Pass_Freekick,최영은,대구FC,,GK
126288,98,1,191.733,2353,500569,Successful,65.881305,27.6063,65.881305,27.6063,0,0,Duel,김봉수,김천 상무 프로축구단,CB,CB
126288,99,1,191.733,2353,500569,,65.881305,27.6063,65.881305,27.6063,0,0,Intervention,김봉수,김천 상무 프로축구단,CB,CB
126288,100,1,193.2,2353,356618,,65.03049,22.834944,39.94242,28.520968,-25.08807,5.686024,Recovery,김진규,김천 상무 프로축구단,CM,CM
126288,101,1,193.2,2353,356618,Unsuccessful,65.03049,22.834944,39.94242,28.520968,-25.08807,5.686024,Pass,김진규,김천 상무 프로축구단,CM,CM
126288,102,1,195.233,4644,342719,,40.383,27.410936,40.383,27.410936,0,0,Interception,김강산,대구FC,CM,CB
126288,103,1,195.233,4644,342719,,40.383,27.410936,39.27231,44.568356,-1.11069,17.15742,Clearance,김강산,대구FC,CM,CB
126288,104,1,197.3,2353,356624,Successful,50.287545,32.827204,50.287545,32.827204,0,0,Duel,강현묵,김천 상무 프로축구단,CM,CM
126288,105,1,200.534,4644,250076,,39.27231,44.568356,39.27231,44.568356,0,0,Recovery,홍철,대구FC,LWB,LWB
126288,106,1,200.535,4644,250076,,39.27231,44.568356,39.621435,47.850784,0.349125,3.282428,Carry,홍철,대구FC,LWB,LWB
126288,107,1,201.41,4644,250076,Successful,39.621435,47.850784,51.00522,64.2241708,11.383785,16.3733868,Pass,홍철,대구FC,LWB,LWB
126288,108,1,203.191,4644,342722,,51.00522,64.2241708,51.00522,64.2241708,0,0,Pass Received,바셀루스,대구FC,CF,LW
126288,109,1,204.833,4644,342722,Successful,50.993985,65.1944832,52.647105,60.820832,1.65312,-4.3736512,Pass,바셀루스,대구FC,CF,LW
126288,110,1,205.6,4644,412005,,52.647105,60.820832,52.647105,60.820832,0,0,Pass Received,벨톨라,대구FC,CM,CM
126288,111,1,205.601,4644,412005,,52.647105,60.820832,58.711905,63.3104684,6.0648,2.4896364,Carry,벨톨라,대구FC,CM,CM
126288,112,1,206.467,2353,356624,Unsuccessful,55.874595,61.834916,55.874595,61.834916,0,0,Tackle,강현묵,김천 상무 프로축구단,CM,CM
126288,113,1,207.5,4644,412005,Successful,58.711905,63.3104684,70.12404,53.554012,11.412135,-9.7564564,Pass,벨톨라,대구FC,CM,CM
126288,114,1,209.733,4644,342722,,70.12404,53.554012,70.12404,53.554012,0,0,Pass Received,바셀루스,대구FC,CF,LW
126288,115,1,209.733,2353,356618,Successful,69.96402,53.446708,69.96402,53.446708,0,0,Tackle,김진규,김천 상무 프로축구단,CM,CM
126288,116,1,209.733,2353,356618,,69.96402,53.446708,69.96402,53.446708,0,0,Interception,김진규,김천 상무 프로축구단,CM,CM
126288,117,1,209.734,2353,356618,,69.96402,53.446708,66.220665,57.730844,-3.743355,4.284136,Carry,김진규,김천 상무 프로축구단,CM,CM
126288,118,1,212.167,2353,356618,Successful,66.220665,57.730844,52.191825,59.920716,-14.02884,2.189872,Pass,김진규,김천 상무 프로축구단,CM,CM
126288,119,1,213.333,2353,356625,,52.191825,59.920716,59.960985,61.26494,7.76916,1.344224,Pass Received,이영준,김천 상무 프로축구단,CF,CF
126288,120,1,213.333,2353,356625,Successful,52.191825,59.920716,59.960985,61.26494,7.76916,1.344224,Pass,이영준,김천 상무 프로축구단,CF,CF
126288,121,1,214.367,2353,356618,,59.960985,61.26494,59.960985,61.26494,0,0,Pass Received,김진규,김천 상무 프로축구단,CM,CM
126288,122,1,214.368,2353,356618,,59.960985,61.26494,60.325335,43.340616,0.36435,-17.924324,Carry,김진규,김천 상무 프로축구단,CM,CM
126288,123,1,225.633,2353,356618,Successful,60.325335,43.340616,48.53877,67.196376,-11.786565,23.85576,Pass,김진규,김천 상무 프로축구단,CM,CM
126288,124,1,227.533,2353,356611,,48.53877,67.196376,48.53877,67.196376,0,0,Pass Received,김현욱,김천 상무 프로축구단,RW,RW
126288,125,1,227.533,2353,356611,,48.53877,67.196376,48.53877,67.196376,0,0,Error,김현욱,김천 상무 프로축구단,RW,RW
126288,126,1,230.533,2353,356611,,46.656435,68,46.656435,68,0,0,Out,김현욱,김천 상무 프로축구단,RW,RW
126288,127,1,240.267,4644,250076,Successful,46.656435,68,59.097465,62.3858316,12.44103,-5.6141684,Throw-In,홍철,대구FC,LWB,LWB
126288,128,1,241.633,4644,62114,,59.097465,62.3858316,59.097465,62.3858316,0,0,Pass Received,에드가,대구FC,CF,CF
126288,129,1,241.634,4644,62114,,59.097465,62.3858316,60.37773,65.843856,1.280265,3.4580244,Carry,에드가,대구FC,CF,CF
126288,130,1,242.933,2353,356611,Successful,60.37773,65.843856,60.37773,65.843856,0,0,Tackle,김현욱,김천 상무 프로축구단,RW,RW
126288,131,1,242.933,2353,356611,,60.37773,65.843856,60.37773,65.843856,0,0,Interception,김현욱,김천 상무 프로축구단,RW,RW
126288,132,1,244.433,2353,356611,Successful,59.06901,65.670524,56.8764,63.423192,-2.19261,-2.247332,Pass,김현욱,김천 상무 프로축구단,RW,RW
126288,133,1,244.967,2353,356624,,56.8764,63.423192,56.8764,63.423192,0,0,Pass Received,강현묵,김천 상무 프로축구단,CM,CM
126288,134,1,244.968,2353,356624,,56.8764,63.423192,42.677985,54.193348,-14.198415,-9.229844,Carry,강현묵,김천 상무 프로축구단,CM,CM
126288,135,1,248.233,4644,412005,Unsuccessful,45.142965,53.504508,45.142965,53.504508,0,0,Tackle,벨톨라,대구FC,CM,CM
126288,136,1,248.5,4644,250076,,42.677985,54.193348,42.677985,54.193348,0,0,Intervention,홍철,대구FC,LWB,LWB
126288,137,1,250.9,4644,250055,,34.433175,37.232652,19.79817,36.885512,-14.635005,-0.34714,Recovery,황재원,대구FC,RWB,RWB
126288,138,1,250.9,4644,250055,Successful,34.433175,37.232652,19.79817,36.885512,-14.635005,-0.34714,Pass,황재원,대구FC,RWB,RWB
126288,139,1,253.833,4644,62086,,19.79817,36.885512,24.74661,43.925552,4.94844,7.04004,Pass Received,김진혁,대구FC,CB,CB
126288,140,1,253.833,4644,62086,Successful,19.79817,36.885512,24.74661,43.925552,4.94844,7.04004,Pass,김진혁,대구FC,CB,CB
126288,141,1,255.033,4644,342719,,24.74661,43.925552,24.74661,43.925552,0,0,Pass Received,김강산,대구FC,CM,CB
126288,142,1,256.178,4644,342719,Successful,24.13677,45.953312,36.79158,64.1261624,12.65481,18.1728504,Pass,김강산,대구FC,CM,CB
126288,143,1,257.737,4644,250076,,36.79158,64.1261624,36.79158,64.1261624,0,0,Pass Received,홍철,대구FC,LWB,LWB
126288,144,1,257.738,4644,250076,,36.79158,64.1261624,40.631535,64.2451828,3.839955,0.1190204,Carry,홍철,대구FC,LWB,LWB
126288,145,1,260.233,4644,250076,Successful,40.631535,64.2451828,38.13705,58.893576,-2.494485,-5.3516068,Pass,홍철,대구FC,LWB,LWB
126288,146,1,261.067,4644,412005,,38.13705,58.893576,38.13705,58.893576,0,0,Pass Received,벨톨라,대구FC,CM,CM
126288,147,1,261.068,4644,412005,,38.13705,58.893576,38.549595,66.3123012,0.412545,7.4187252,Carry,벨톨라,대구FC,CM,CM
126288,148,1,263,2353,356624,Unsuccessful,38.8185,63.657112,38.8185,63.657112,0,0,Tackle,강현묵,김천 상무 프로축구단,CM,CM
126288,149,1,264.033,4644,412005,Unsuccessful,38.549595,66.3123012,39.61293,66.078728,1.063335,-0.2335732,Pass,벨톨라,대구FC,CM,CM
126288,150,1,264.067,2353,356624,,39.73557,66.250224,39.73557,66.250224,0,0,Block,강현묵,김천 상무 프로축구단,CM,CM
126288,151,1,267.067,2353,356624,,42.78099,68,42.78099,68,0,0,Out,강현묵,김천 상무 프로축구단,CM,CM
126288,152,1,275.1,4644,250076,Successful,42.78099,68,42.761565,58.669992,-0.019425,-9.330008,Throw-In,홍철,대구FC,LWB,LWB
126288,153,1,276.2,4644,342719,,42.761565,58.669992,41.984145,67.2444996,-0.77742,8.5745076,Pass Received,김강산,대구FC,CM,CB
126288,154,1,276.2,4644,342719,Successful,42.761565,58.669992,41.984145,67.2444996,-0.77742,8.5745076,Pass,김강산,대구FC,CM,CB
126288,155,1,276.967,4644,250076,,41.984145,67.2444996,41.984145,67.2444996,0,0,Pass Received,홍철,대구FC,LWB,LWB
126288,156,1,277.8,2353,356625,,40.934145,66.77243,40.934145,66.77243,0,0,Foul,이영준,김천 상무 프로축구단,CF,CF
126288,157,1,284.867,4644,342719,Successful,41.14698,62.8783352,30.507645,56.689696,-10.639335,-6.1886392,Pass_Freekick,김강산,대구FC,CM,CB
126288,158,1,287.033,4644,500520,,30.507645,56.689696,37.31973,41.352228,6.812085,-15.337468,Pass Received,고명석,대구FC,CB,CB
126288,159,1,287.033,4644,500520,Successful,30.507645,56.689696,37.31973,41.352228,6.812085,-15.337468,Pass,고명석,대구FC,CB,CB
126288,160,1,288.6,4644,500505,,37.31973,41.352228,37.31973,41.352228,0,0,Pass Received,요시노,대구FC,CM,CM
126288,161,1,288.601,4644,500505,,37.31973,41.352228,39.67383,35.276428,2.3541,-6.0758,Carry,요시노,대구FC,CM,CM
126288,162,1,290.333,4644,500505,Successful,39.67383,35.276428,33.611865,20.373004,-6.061965,-14.903424,Pass,요시노,대구FC,CM,CM
126288,163,1,292.133,4644,62086,,33.611865,20.373004,33.611865,20.373004,0,0,Pass Received,김진혁,대구FC,CB,CB
126288,164,1,292.134,4644,62086,,33.611865,20.373004,39.251415,19.935696,5.63955,-0.437308,Carry,김진혁,대구FC,CB,CB
126288,165,1,295.033,4644,62086,Successful,39.251415,19.935696,43.954575,5.784216,4.70316,-14.15148,Pass,김진혁,대구FC,CB,CB
126288,166,1,296.5,4644,250055,,43.954575,5.784216,43.954575,5.784216,0,0,Pass Received,황재원,대구FC,RWB,RWB
126288,167,1,298.694,4644,250055,Successful,45.18276,4.75252,31.441305,13.046412,-13.741455,8.293892,Pass,황재원,대구FC,RWB,RWB
126288,168,1,300.192,4644,62086,,31.441305,13.046412,31.441305,13.046412,0,0,Pass Received,김진혁,대구FC,CB,CB
126288,169,1,301.882,4644,62086,Successful,32.62476,14.689292,27.33402,31.974348,-5.29074,17.285056,Pass,김진혁,대구FC,CB,CB
126288,170,1,303.193,4644,342719,,27.33402,31.974348,27.33402,31.974348,0,0,Pass Received,김강산,대구FC,CM,CB
126288,171,1,304.067,4644,342719,Successful,28.026285,34.830484,35.01183,45.58346,6.985545,10.752976,Pass,김강산,대구FC,CM,CB
126288,172,1,305.167,4644,412005,,35.01183,45.58346,35.01183,45.58346,0,0,Pass Received,벨톨라,대구FC,CM,CM
126288,173,1,305.168,4644,412005,,35.01183,45.58346,40.8093,56.49916,5.79747,10.9157,Carry,벨톨라,대구FC,CM,CM
126288,174,1,310.04,4644,412005,Successful,40.8093,56.49916,51.024015,67.44201512,10.214715,10.94285512,Pass,벨톨라,대구FC,CM,CM
126288,175,1,311.133,4644,342722,,51.024015,67.44201512,51.024015,67.44201512,0,0,Pass Received,바셀루스,대구FC,CF,LW
126288,176,1,312.6,2353,356614,,50.7801,67.313336,50.7801,67.313336,0,0,Intervention,김태현,김천 상무 프로축구단,RB,RB
126288,177,1,313.433,2353,356624,,47.57277,66.276336,47.57277,66.276336,0,0,Recovery,강현묵,김천 상무 프로축구단,CM,CM
126288,178,1,314.667,2353,356624,Unsuccessful,49.879095,64.998752,48.421065,64.254764,-1.45803,-0.743988,Pass,강현묵,김천 상무 프로축구단,CM,CM
126288,179,1,315.1,4644,342722,,48.509055,63.8316476,48.509055,63.8316476,0,0,Interception,바셀루스,대구FC,CF,LW
126288,180,1,316.567,4644,342722,,48.756435,62.2351708,52.17135,54.435632,3.414915,-7.7995388,Carry,바셀루스,대구FC,CF,LW
126288,181,1,316.833,2353,356624,Unsuccessful,49.76013,61.621192,49.76013,61.621192,0,0,Tackle,강현묵,김천 상무 프로축구단,CM,CM
126288,182,1,318.7,4644,342722,Successful,52.17135,54.435632,45.25899,43.078,-6.91236,-11.357632,Pass,바셀루스,대구FC,CF,LW
126288,183,1,319.633,4644,500505,,45.25899,43.078,45.25899,43.078,0,0,Pass Received,요시노,대구FC,CM,CM
126288,184,1,319.634,4644,500505,,45.25899,43.078,49.66101,29.47732,4.40202,-13.60068,Carry,요시노,대구FC,CM,CM
126288,185,1,322.767,4644,500505,Successful,49.66101,29.47732,57.80187,3.617804,8.14086,-25.859516,Pass,요시노,대구FC,CM,CM
126288,186,1,324.5,4644,250055,,57.80187,3.617804,57.80187,3.617804,0,0,Pass Received,황재원,대구FC,RWB,RWB
126288,187,1,325.933,4644,250055,Successful,58.537605,3.1433,55.27557,11.950932,-3.262035,8.807632,Pass,황재원,대구FC,RWB,RWB
126288,188,1,327,4644,500505,,55.27557,11.950932,55.27557,11.950932,0,0,Pass Received,요시노,대구FC,CM,CM
126288,189,1,327.82,4644,500505,Successful,54.708045,13.684388,47.932605,22.779388,-6.77544,9.095,Pass,요시노,대구FC,CM,CM
126288,190,1,328.7,4644,342719,,47.932605,22.779388,47.932605,22.779388,0,0,Pass Received,김강산,대구FC,CM,CB
